Index,Latitude,Longitude,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
226,23.94278,72.76469,114.3672,122.9863,128.8697,107.1954,136.8288,109.3126,101.1977,112.9093,120.9829,122.0194
227,23.94278,72.84432,72.80568,95.17204,80.6786,65.72058,92.54569,105.9428,87.95175,118.948,135.9993,121.8786
228,23.94278,72.92394,128.1355,153.9808,143.2867,125.8086,163.0684,173.3946,138.9411,188.5212,179.1156,149.9549
229,23.94278,73.00357,192.5388,287.4447,225.7077,182.4959,276.5029,261.2191,239.0116,323.9016,178.2278,158.8292
230,23.94278,73.08319,157.9092,308.1205,249.3468,160.3811,312.2578,248.8268,264.6502,262.7056,205.4431,214.3789
231,23.94278,73.16282,44.75411,95.03947,74.66029,51.98906,88.62236,65.62363,66.8604,95.58372,111.5352,97.26745
232,23.94278,73.24244,16.00311,16.27013,14.7514,13.06921,16.05645,19.05259,13.25852,27.70331,22.5998,20.63977
233,23.94278,73.32207,22.69933,31.81088,24.54901,24.15974,23.67713,24.99439,19.15375,17.39254,21.5903,23.28553
234,23.94278,73.40169,22.72766,38.62138,35.69477,19.32548,23.90386,24.05283,20.3655,7.632621,25.97558,23.5939
235,23.86218,70.13706,0.356915,0.442348,1.002279,1.27072,0.951393,1.66713,1.30897,1.294968,1.206156,1.149026
236,23.86218,70.21669,15.26254,19.08687,32.99155,14.26682,21.68293,11.75322,11.41484,21.11249,18.76038,20.5771
237,23.86218,70.29631,17.2792,48.16985,46.04924,12.08323,41.17484,8.427642,8.433762,20.09756,40.14134,39.83438
238,23.86218,70.37594,12.74056,27.28167,26.6031,21.94767,24.90611,11.54387,14.75257,16.61547,19.35582,19.3764
239,23.86218,70.45556,17.18704,16.52236,17.26724,20.4119,18.47209,3.003689,18.91038,16.79652,20.18204,16.40235
240,23.86218,70.53519,26.70368,20.33255,22.80065,33.52034,22.37005,17.40854,31.60212,28.3944,20.12718,22.04205
241,23.86218,70.61481,111.1351,94.19167,108.4858,145.215,106.5982,111.6373,117.4775,116.5847,102.4366,118.4009
242,23.86218,70.69444,74.99908,116.0057,100.7778,58.8881,134.5292,47.0806,45.91131,59.67202,98.60538,50.77117
243,23.86218,70.77406,11.17913,26.17397,21.71123,4.635589,30.22442,2.882978,3.08992,3.105598,19.17911,13.11977
244,23.86218,70.85369,0.865858,12.29134,12.69699,1.806129,14.56988,1.029578,1.253361,1.051418,11.58916,9.592559
245,23.86218,71.01294,0.072422,0.070247,0.076336,0.071375,0.064458,0.05867,0.060063,0.028686,-0.02606,-0.04364
246,23.86218,71.09256,6.246932,10.00679,3.915514,3.976583,4.479384,4.278481,4.132795,2.476687,7.691845,3.372131
247,23.86218,71.17219,4.732085,6.278334,4.092349,4.438005,5.051579,5.36891,4.724107,1.610119,5.197239,3.449052
248,23.86218,71.25181,17.61505,22.8316,23.38399,4.996955,26.50446,25.51435,3.558437,7.491045,18.03195,17.67473
249,23.86218,71.33144,71.48217,109.2173,96.29673,73.81875,124.259,105.6563,69.39807,75.23765,102.357,90.62299
250,23.86218,71.41106,53.47851,73.19567,68.5461,53.79642,80.90532,75.0273,55.02125,60.54356,73.71166,72.34211
251,23.86218,71.49069,70.15128,102.2948,81.74542,96.73335,110.8403,97.87645,98.81335,88.65775,93.3539,88.04702
252,23.86218,71.57031,154.5858,216.7782,192.2234,142.9655,212.9104,206.0907,124.5403,87.35764,159.3537,133.2529
253,23.86218,71.64994,235.0013,291.5211,286.9118,211.8845,302.3671,285.6641,212.9677,147.5665,189.3641,195.11
254,23.86218,71.72956,154.7025,215.2802,223.1566,120.6718,237.9979,183.9597,154.4279,114.3999,160.7492,144.1721
255,23.86218,71.80919,84.77442,117.3479,100.3875,81.68986,132.3583,98.45773,92.02729,94.68752,105.0332,104.8156
256,23.86218,71.88882,128.452,166.4165,159.644,129.7919,151.3175,126.7775,127.962,98.56578,124.6968,124.6204
257,23.86218,71.96844,211.9729,207.736,237.9702,243.5587,284.9191,241.5025,251.2525,147.6826,114.8529,148.094
258,23.86218,72.04807,160.2177,203.7765,188.0957,187.3741,193.3596,181.3973,191.294,153.6614,139.5378,131.3707
259,23.86218,72.12769,159.7626,219.9971,163.9244,166.0269,202.8384,143.9087,175.2174,148.5566,121.8205,136.7735
260,23.86218,72.20732,174.9619,245.3895,197.985,235.3217,254.5377,206.9226,249.0031,164.5337,137.638,141.169
261,23.86218,72.28694,190.3116,274.5885,242.1691,220.6019,256.3559,217.9032,222.5099,149.2762,156.16,144.7466
262,23.86218,72.36657,147.6304,226.2382,193.8409,152.7997,201.5468,168.7414,177.1172,196.1397,158.2571,140.0038
263,23.86218,72.44619,166.2854,177.32,144.7843,171.6386,206.6183,171.5847,194.2991,208.5658,173.0067,175.5773
264,23.86218,72.52582,133.4734,156.7037,131.1031,136.2503,155.7662,141.4935,142.8156,151.2923,141.8339,139.5879
265,23.86218,72.60544,162.0298,194.5225,179.9951,146.461,194.9545,175.2682,172.1367,163.9738,143.7859,136.9924
266,23.86218,72.68507,214.4412,256.928,241.5842,212.0701,254.4576,187.113,206.4655,228.5497,204.9295,200.2375
267,23.86218,72.76469,158.4527,173.481,161.1849,142.5529,197.2359,154.1772,146.7545,156.6581,154.6735,147.4778
268,23.86218,72.84432,159.2658,214.2135,218.433,135.3604,240.4042,231.9617,217.1334,246.5389,227.6613,208.611
269,23.86218,72.92394,178.6178,247.7632,201.6154,152.7787,234.8095,210.3089,204.9673,254.0743,238.6254,221.6822
270,23.86218,73.00357,146.1646,198.8987,165.4425,126.3873,184.9269,180.5891,162.4173,209.9242,187.2805,163.39
271,23.86218,73.08319,160.1774,223.7599,193.7939,151.4237,255.6606,228.6643,217.1787,267.7712,231.7361,213.0499
272,23.86218,73.16282,141.0021,139.3182,148.9182,129.5892,194.5597,180.8845,159.0786,234.502,195.9424,177.2329
273,23.86218,73.24244,30.69143,31.48549,51.59434,48.14932,54.89467,41.85625,38.34711,46.10643,42.69762,44.74612
274,23.86218,73.32207,55.20243,74.67097,76.69481,77.66397,77.31239,62.98627,57.22934,55.5075,65.81229,66.45423
275,23.86218,73.40169,9.228364,9.07304,8.097033,8.18631,8.141933,8.632603,8.1216,9.273703,8.834594,7.907638
276,23.78158,70.13706,0.000552,0.000433,0.001559,0.000532,0.000187,0.000566,0.000502,0.000648,-0.01482,0.052376
277,23.78158,70.21669,5.377364,6.861014,7.011705,2.421708,7.79835,1.97207,2.014086,6.349913,6.279331,4.632157
278,23.78158,70.29631,9.315971,40.18924,38.62339,8.53287,27.22215,6.200114,6.17048,11.68369,19.72389,17.96331
279,23.78158,70.37594,1.343424,3.587632,3.640252,3.090058,1.549716,2.045713,1.600342,2.193674,1.284484,2.221573
280,23.78158,70.45556,0.069772,0.099058,0.111433,0.108794,0.091446,0.11944,0.111845,0.123004,-0.02606,0.052376
281,23.78158,70.53519,0.011712,0.001663,0.006911,0.00177,0.001503,0.001764,0.00162,0.002394,-0.15708,0.052376
282,23.78158,70.61481,6.17393,8.839897,9.191061,15.1804,8.426195,19.56224,14.05833,8.029265,9.584825,11.93742
283,23.78158,70.69444,18.52211,38.84637,51.9311,37.80186,41.14774,41.21568,33.77427,21.28854,36.54958,40.52007
284,23.78158,70.77406,6.065859,15.77092,17.39914,16.28673,17.05246,15.53446,14.53599,8.076992,16.54171,16.04635
285,23.78158,70.85369,0.235979,3.213567,3.335919,0.511202,3.814246,0.252012,0.373325,0.251089,1.264269,1.602777
286,23.78158,71.09256,8.828577,12.28658,6.934856,15.94192,10.52268,11.60091,11.67262,17.49133,15.46476,11.05248
287,23.78158,71.17219,23.84614,20.56292,27.41863,35.91528,35.68303,39.68888,37.01377,29.66672,26.0842,32.82641
288,23.78158,71.25181,10.65009,13.19698,12.22618,11.32258,16.0298,12.9458,11.26179,22.81316,17.71264,14.51879
289,23.78158,71.33144,50.29663,45.94789,70.16058,41.06907,89.42442,60.4883,40.73075,27.00196,53.48887,63.07165
290,23.78158,71.41106,10.18726,12.86159,13.9906,14.66934,19.61485,9.342944,14.71268,7.149709,-2.28055,11.73488
291,23.78158,71.49069,40.85917,47.59781,31.13303,72.84785,55.00028,37.82586,68.40579,18.29734,19.89578,32.10549
292,23.78158,71.57031,113.7481,123.8034,95.1808,111.5646,124.4108,120.8057,130.2111,53.58628,103.3529,112.8788
293,23.78158,71.64994,143.7849,214.9377,166.1394,99.23225,165.3357,146.6422,110.2271,61.24686,142.9867,130.8007
294,23.78158,71.72956,167.4095,231.1944,197.4348,148.6244,214.88,185.2578,156.1569,106.471,161.298,153.9641
295,23.78158,71.80919,171.3615,231.1248,190.6297,165.9394,224.0258,210.6152,180.9968,93.79669,168.3609,155.9962
296,23.78158,71.88882,263.5375,331.39,343.8915,215.0693,347.5599,272.9532,218.7531,182.9248,226.1893,211.1524
297,23.78158,71.96844,198.6534,237.1894,208.9673,199.719,261.1802,221.8975,207.1829,153.2267,135.9904,149.9274
298,23.78158,72.04807,236.3668,338.4419,274.7558,225.8409,319.679,271.7157,227.9949,173.4811,170.0675,192.4646
299,23.78158,72.12769,248.702,348.634,280.9155,236.5868,318.7381,274.5512,234.0682,192.7791,190.5711,222.5511
300,23.78158,72.20732,253.3058,313.1749,279.765,326.8389,336.1042,286.8852,268.6688,184.5057,179.4695,225.8515
301,23.78158,72.28694,267.9484,338.7265,293.4517,317.7442,315.1745,269.2683,308.0858,197.809,220.3497,234.0587
302,23.78158,72.36657,162.5235,233.679,230.7519,171.6169,200.1177,177.0464,180.5134,188.0761,190.165,175.6536
303,23.78158,72.44619,201.2511,170.8432,159.1136,173.6609,218.7026,175.4057,223.8478,203.3064,199.5106,192.9705
304,23.78158,72.52582,181.4677,183.2273,219.849,174.7858,188.6688,146.8572,199.6806,193.8876,164.8494,162.7607
305,23.78158,72.60544,200.0362,256.3873,273.6391,192.7182,223.8976,200.8127,210.0853,187.8264,234.8859,229.1267
306,23.78158,72.68507,192.567,353.6415,342.721,201.0417,219.0584,195.5537,192.7595,210.0543,314.4798,234.6931
307,23.78158,72.76469,232.7813,344.2315,272.5618,215.8547,263.1429,223.9835,210.8822,197.5769,266.0623,242.5231
308,23.78158,72.84432,150.4752,202.2939,172.0253,141.3061,206.8916,186.7931,152.7549,241.5634,222.8754,171.8896
309,23.78158,72.92394,281.2525,306.2863,293.5789,251.9976,349.9073,341.8544,292.5134,446.4937,321.4087,287.9872
310,23.78158,73.00357,193.0054,225.4008,219.1859,179.9012,245.3933,241.8096,211.1616,281.8886,268.6469,229.3615
311,23.78158,73.08319,136.7531,165.4304,146.372,123.1867,158.3071,157.4964,133.1821,217.7538,192.8005,174.8682
312,23.78158,73.16282,65.45158,69.78949,72.3646,71.55997,85.27934,84.34058,69.75842,93.43282,113.888,105.54
313,23.78158,73.24244,108.7886,135.7948,153.0618,152.9335,153.1822,136.4644,115.929,110.0216,125.5608,123.9322
314,23.78158,73.32207,96.1832,130.0699,137.0281,137.0281,137.0281,130.0699,115.2794,96.1832,111.0021,110.414
315,23.78158,73.40169,14.81884,17.8513,16.52906,16.52906,16.52906,17.8513,11.68904,14.81884,15.98064,17.21973
316,23.78158,73.48132,0.576596,0.557038,4.192134,4.192134,4.192134,0.557038,0.338203,0.576596,-0.99773,0.63922
317,23.70098,68.70381,0.834443,15.03619,15.57806,1.554521,17.89783,1.002151,0.846474,0.929476,16.0307,12.31771
318,23.70098,68.78344,0.779679,14.04936,14.55567,1.452497,16.72319,0.93638,0.79092,0.868474,11.67213,10.57169
319,23.70098,69.10194,8.704866,16.49956,23.43997,11.03303,19.29083,10.07288,8.838283,8.820519,17.35557,15.35155
320,23.70098,69.18156,11.87491,13.85744,29.27493,14.65127,16.27407,13.01857,11.8863,11.81569,13.30447,18.34874
321,23.70098,70.45556,4.431401,2.432492,2.891939,5.483698,0.934504,5.259974,4.612229,4.614497,1.750307,4.205904
322,23.70098,70.53519,19.70737,24.93835,44.15404,26.19422,24.16471,8.019633,19.49998,20.2489,19.54279,24.55318
323,23.70098,70.61481,56.58898,134.2748,169.4613,126.0818,96.81666,96.46134,80.58092,64.50467,112.0826,112.6972
324,23.70098,70.69444,49.0765,83.55517,102.6483,97.231,76.61996,99.82001,77.93688,56.53653,77.56619,83.60071
325,23.70098,70.77406,25.06488,47.82999,41.1174,18.67655,55.47027,15.97859,14.62933,27.0569,42.01771,38.79591
326,23.70098,70.85369,1.679946,6.114077,5.564298,2.328389,5.638971,0.533755,0.524984,0.662033,3.974761,3.298432
327,23.70098,70.93331,0.050445,0.035701,0.029768,0.007624,0.046332,0.007597,0.006976,0.010312,-0.4735,-0.04207
328,23.70098,71.09256,0.517433,0.493104,0.451084,1.745113,0.515823,0.525681,0.528698,2.044577,-0.48773,0.190899
329,23.70098,71.17219,0.331066,0.3155,0.288614,1.116565,0.330036,0.336344,0.338274,1.30817,-0.48773,-0.11583
330,23.70098,71.25181,0.312328,0.115089,0.413076,0.006025,0.452765,0.492969,0.006058,0.024504,-0.90695,0.030833
331,23.70098,71.33144,8.231221,3.033118,10.88638,5.446545,11.93237,12.99191,6.113921,0.645779,1.91882,9.772122
332,23.70098,71.41106,16.36407,18.67367,16.42476,5.82273,16.95571,19.12587,7.779372,3.101315,11.33585,15.51145
333,23.70098,71.49069,68.80921,77.89249,73.18391,56.86042,88.03372,87.7232,65.44428,40.90125,71.82237,67.04473
334,23.70098,71.57031,94.39045,105.7559,102.3781,118.2681,127.398,119.224,135.8788,78.95968,93.2828,111.6052
335,23.70098,71.64994,94.75573,163.0956,123.7966,89.28471,143.826,113.9264,102.4194,65.73933,120.7848,109.2219
336,23.70098,71.72956,176.7667,207.7671,221.1335,153.2379,240.3226,215.1493,151.5577,146.699,177.6335,171.4423
337,23.70098,71.80919,263.8289,233.4039,286.4568,275.0836,354.3712,305.4767,271.9853,241.8605,203.2846,272.2985
338,23.70098,71.88882,199.4533,307.0892,243.7511,217.1911,293.0304,232.8837,228.5826,163.8808,202.8884,203.0848
339,23.70098,71.96844,196.6702,266.5172,194.8467,223.324,247.6314,220.4296,229.6728,168.8308,177.0283,207.0782
340,23.70098,72.04807,226.3191,246.3032,251.6787,273.8294,290.2073,253.1742,284.2628,142.7276,160.3715,228.5291
341,23.70098,72.12769,246.498,282.3211,303.4024,249.4204,338.3515,303.1161,261.9503,200.1216,275.1199,225.1442
342,23.70098,72.20732,233.1712,277.9871,241.7697,245.3521,301.5685,278.6254,248.3461,161.7997,202.7023,203.5955
343,23.70098,72.28694,173.28,257.9867,188.5379,191.7159,204.9968,178.0771,204.0348,159.2015,164.1571,161.6519
344,23.70098,72.36657,153.117,210.9594,215.4985,180.3262,195.8785,177.5203,153.5485,184.9924,184.5268,170.3491
345,23.70098,72.44619,206.1131,162.2003,153.4178,188.0305,234.4669,185.9389,222.8174,237.6533,194.4132,195.6885
346,23.70098,72.52582,167.9532,236.5248,279.2076,169.9274,216.16,155.088,158.4871,172.6776,215.9625,197.616
347,23.70098,72.60544,183.4173,259.4113,261.2809,207.7389,239.8575,209.8116,211.4749,247.1426,247.7359,233.1418
348,23.70098,72.68507,237.0368,252.0353,238.6967,238.6246,262.399,238.8544,270.5976,264.5176,234.6448,241.6726
349,23.70098,72.76469,225.7448,228.7707,200.9031,211.6142,260.3321,197.6434,258.747,245.2266,213.1428,223.382
350,23.70098,72.84432,159.7945,215.6487,177.0266,143.8379,207.712,172.6233,159.1366,210.1062,201.1043,174.7917
351,23.70098,72.92394,227.935,287.1833,259.3143,217.8786,304.8146,281.6389,253.9335,402.1634,330.635,235.3416
352,23.70098,73.00357,160.9377,169.8335,178.1875,142.32,206.2366,196.112,179.0172,254.9921,241.0888,193.4706
353,23.70098,73.08319,50.4272,51.64805,51.05339,53.4403,67.00395,75.18007,58.36648,106.2057,83.38621,94.16115
354,23.70098,73.16282,33.64307,39.58516,54.4324,55.16909,55.75281,47.18816,37.84271,43.25248,48.68097,53.30943
355,23.70098,73.24244,171.9571,180.6361,185.545,185.545,185.545,180.6361,156.9026,171.9571,181.6033,175.5272
356,23.70098,73.32207,189.6651,190.2505,193.5306,193.5306,193.5306,190.2505,170.4625,189.6651,200.6621,190.6377
357,23.70098,73.40169,38.16862,35.65584,48.32138,48.32138,48.32138,35.65584,29.85267,38.16862,40.7412,35.84489
358,23.70098,73.48132,24.99309,22.02259,38.58195,38.58195,38.58195,22.02259,20.10609,24.99309,17.74186,29.88822
359,23.70098,73.56094,0.190746,0.163266,0.131006,0.131006,0.131006,0.163266,0.195223,0.190746,-1.68322,-1.00196
360,23.62038,68.70381,0.105742,1.905412,1.97408,0.196992,2.268045,0.126994,0.107267,0.117785,1.663749,1.289484
361,23.62038,68.78344,0.098802,1.780359,1.84452,0.184063,2.119192,0.11866,0.100227,0.110055,1.141743,1.141381
362,23.62038,68.94269,1.397849,0.883141,0.916734,0.41657,1.062208,0.393971,0.684515,0.997885,0.997461,0.561393
363,23.62038,69.02231,3.009768,2.005952,2.273126,1.488339,2.255935,1.343337,1.743261,1.511539,2.127013,1.980097
364,23.62038,69.10194,8.466562,6.707181,10.9377,10.21345,7.663715,9.921037,8.952276,8.322644,7.646179,10.51349
365,23.62038,69.18156,11.42655,6.175029,15.92759,13.50574,7.107403,12.80886,11.71405,11.01101,11.10892,16.5315
366,23.62038,70.29631,2.263798,0.548966,0.496814,2.906435,0.499063,0.455715,2.722007,2.315383,0.959766,0.823287
367,23.62038,70.37594,26.46231,39.60821,49.24516,49.66527,45.72294,37.20415,37.52068,35.05107,40.01204,35.78809
368,23.62038,70.45556,83.2484,98.30597,130.2654,140.1555,89.43756,121.1268,126.1818,98.14352,90.34927,109.2743
369,23.62038,70.53519,52.58541,65.46936,86.70638,85.29192,56.57839,66.37921,73.64499,53.92837,53.78981,81.62955
370,23.62038,70.61481,29.65455,83.25399,119.5681,39.92963,84.11169,23.43942,26.68812,28.46439,67.27338,50.2484
371,23.62038,70.69444,65.7975,138.1095,233.981,99.62052,129.7187,86.1751,40.23655,49.91962,151.6879,116.8766
372,23.62038,70.77406,25.82033,51.80877,65.07283,24.08238,47.97155,21.77618,18.05498,25.61843,41.19686,44.44758
373,23.62038,70.85369,5.103105,32.45527,33.13743,5.190032,32.88496,3.434266,3.075031,4.100283,19.25649,16.92831
374,23.62038,70.93331,1.642906,25.58623,26.52687,2.739649,30.51778,1.818628,1.547191,1.70752,21.36725,16.46992
375,23.62038,71.41106,22.30468,23.12197,30.00807,27.33035,31.41736,29.35701,31.6014,14.26017,19.31316,26.05639
376,23.62038,71.49069,104.4574,126.6551,127.5521,101.1177,142.693,102.4784,112.923,103.6554,113.2751,108.626
377,23.62038,71.57031,127.5748,219.1385,164.6702,111.038,155.2376,155.2399,127.6537,104.9782,172.0803,144.0735
378,23.62038,71.64994,164.68,204.9789,226.0432,105.9422,206.7793,218.1628,116.1274,100.1303,172.046,160.6695
379,23.62038,71.72956,147.8984,159.4241,181.7861,117.2845,181.1782,175.723,101.3431,119.8798,150.1898,144.6042
380,23.62038,71.80919,270.6015,282.3711,287.7141,295.0018,361.3063,312.3599,287.5684,304.7947,286.868,283.2369
381,23.62038,71.88882,225.3334,313.8401,226.1329,210.43,296.0128,257.0862,226.1355,153.9558,210.0128,215.261
382,23.62038,71.96844,162.0786,194.5791,186.1889,137.1,206.6211,183.7141,148.7929,93.2177,179.5955,162.3108
383,23.62038,72.04807,160.8809,216.2588,145.6445,146.2616,192.0904,178.0322,174.7043,113.1605,165.1696,142.9448
384,23.62038,72.12769,127.2178,166.2239,146.9688,125.0518,189.1228,153.5413,145.3797,108.757,137.4948,131.732
385,23.62038,72.20732,167.1257,183.1036,149.4483,159.7332,190.7813,159.7189,151.6757,100.3487,149.9264,135.3364
386,23.62038,72.28694,194.0068,249.4196,194.2721,176.0323,207.3427,190.2438,171.2684,155.8492,163.9826,157.997
387,23.62038,72.36657,147.8559,157.3614,153.072,137.7361,156.947,135.1485,131.4109,122.4314,130.7009,128.1043
388,23.62038,72.44619,184.5667,189.0895,161.7144,154.5107,221.0555,163.6921,186.3082,213.0447,189.7733,178.5098
389,23.62038,72.52582,225.5883,317.7245,324.0821,230.256,277.3522,251.3915,220.9156,216.709,323.4572,249.5575
390,23.62038,72.60544,195.4164,253.2604,240.1161,194.5879,236.3753,210.317,224.0025,196.1585,197.0592,207.8244
391,23.62038,72.68507,161.8022,233.2292,195.8437,146.7906,194.734,166.0462,178.3927,176.8971,181.8591,188.6481
392,23.62038,72.76469,145.7745,232.649,280.0868,133.7202,173.4567,144.3533,158.2132,161.7634,218.6288,199.974
393,23.62038,72.84432,146.794,186.2228,169.769,126.416,184.488,171.9479,170.1319,208.5465,215.914,184.5061
394,23.62038,72.92394,156.0285,168.9679,174.219,144.8656,205.307,195.697,183.476,264.8532,233.4267,192.3627
395,23.62038,73.00357,102.7177,144.2137,128.2019,99.79305,154.7291,143.9,132.3693,192.5584,172.7955,157.6309
396,23.62038,73.08319,169.8099,176.6289,168.8952,157.6735,229.333,230.7885,196.5203,313.6234,260.2141,215.4037
397,23.62038,73.16282,74.57576,68.39686,70.60738,66.79607,84.8286,93.691,77.39519,106.565,120.9042,116.5293
398,23.62038,73.24244,79.16362,78.22468,70.64989,69.28003,72.6942,82.18497,65.41222,82.62366,103.2218,96.40366
399,23.62038,73.32207,131.3273,137.0001,159.3409,159.3409,159.3409,137.0001,127.7168,131.3273,132.7445,125.7569
400,23.62038,73.40169,97.37062,88.14429,96.9905,96.9905,96.9905,88.14429,89.58973,97.37062,88.45036,88.76902
401,23.62038,73.48132,140.3824,153.1017,158.3281,158.3281,158.3281,153.1017,144.0641,140.3824,145.8472,142.5451
402,23.62038,73.56094,28.31735,37.51217,47.17927,47.17927,47.17927,37.51217,29.42885,28.31735,43.47002,41.72993
